ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
283030346,French 75 Mobile Bar,Drinks,Food,USD,15/01/2017,3000,01/12/2016 18:39,45,failed,3,US,0,45,3000
283189188,Classy Timeless Wood Watches Without the Luxury Markup,Product Design,Design,USD,05/09/2017,8000,01/08/2017 16:30,9140,successful,90,US,1659,9140,8000
283231152,The Three Stooges® Official Playing Cards,Playing Cards,Games,USD,30/10/2017,55000,30/09/2017 18:46,11264,failed,120,US,7450,11264,55000
283241469,Put the Story of America in Every Elementary School,Kids,Music,USD,19/09/2017,5000,10/08/2017 12:44,125,failed,2,US,125,125,5000
283269194,Sundance 2017,Webseries,Film & Video,USD,06/01/2017,750,23/12/2016 20:40,2254,successful,23,US,1022,2254,750
283284705,Meeple Lives Matter,Games,Games,USD,29/04/2017,15000,30/03/2017 02:31,52,failed,4,US,20,52,15000
283353786,New tools to reopen wood shop,Woodworking,Crafts,USD,06/02/2017,10000,20/01/2017 13:46,0,failed,0,US,0,0,10000
283370617,Mega Bart Hard Enamel Pin,Apparel,Fashion,USD,11/06/2017,400,12/05/2017 07:34,14,failed,2,US,13,14,400
283402258,HobbyIt,Apps,Technology,USD,28/03/2017,80000,25/02/2017 01:14,76,failed,4,US,25,76,80000
283435630,Usry & Sons II ... Workin'da Bidness,Indie Rock,Music,USD,27/08/2017,15500,17/07/2017 20:40,312,failed,6,US,0,312,15500
283529965,ATHELITE: Active Lifestyle Apparel,Apparel,Fashion,USD,28/05/2017,5000,28/04/2017 03:14,65,failed,3,US,40,65,5000
283603117,FitQuest,Games,Games,USD,05/08/2017,50000,06/07/2017 02:27,4700,failed,31,US,785,4700,50000
283624755,Gameland gamer lounge,Video Games,Games,USD,16/07/2017,80000,16/06/2017 22:51,25,failed,1,US,25,25,80000
283808890,Angelarium Trilogy Playing Cards,Playing Cards,Games,USD,17/11/2017,2500,01/11/2017 17:29,13357,successful,297,US,6683,13357,2500
283867546,FREE PHOTOGRAPHY COPYRIGHT PLATFORM,Photography,Photography,USD,24/08/2017,25000,25/07/2017 00:22,10,failed,1,US,0,10,25000
283942966,Whale Sprout Enamel Pin,Accessories,Fashion,USD,29/11/2017,300,28/10/2017 00:15,420,successful,21,US,34,420,300
283971354,Flooring Installation for Dummies,Nonfiction,Publishing,USD,09/10/2017,10000,25/08/2017 14:31,100,failed,1,US,100,100,10000
283976950,Smart Slow Grind Clothing,Fashion,Fashion,USD,15/09/2017,25000,17/07/2017 22:12,0,failed,0,US,0,0,25000
284111750,Flower Dog Pin Set,Art,Art,USD,09/06/2017,1200,20/05/2017 21:00,1534.23,successful,54,US,507.23,1534.23,1200
284164548,The Vapor Men,Shorts,Film & Video,USD,21/09/2017,1000,22/08/2017 17:33,1150,successful,30,US,5,1150,1000
284187858,Getting Geeky with Gamer Leaf 2.0,Tabletop Games,Games,USD,03/07/2017,35000,01/06/2017 19:43,289,failed,12,US,147,289,35000
284226305,MySmartBlinds: the world's smartest window covering,DIY Electronics,Technology,USD,01/12/2017,25000,01/11/2017 16:14,100781,successful,464,US,19416,100781,25000
284277186,Soyogi Yoga: Origins Cork & Natural Rubber Yoga Mat,Product Design,Design,USD,30/11/2017,3000,31/10/2017 16:00,3316,successful,32,US,85,3316,3000
284344478,Home With You || Morgan Mecaskey,Music,Music,USD,19/02/2017,5000,20/01/2017 15:10,1303.55,failed,23,US,191,1303.55,5000
284372212,Cupcake Dream,Small Batch,Food,USD,18/08/2017,5500,19/07/2017 21:58,20,failed,1,US,0,20,5500
284380652,"""Courage Behind Fear"" - Bri Farnsworth",Fiction,Publishing,USD,27/12/2017,40000,13/12/2017 08:10,0,failed,0,US,0,0,40000
284453399,A Good Weird Video project,Webseries,Film & Video,USD,17/10/2017,2000,17/09/2017 00:06,0,failed,0,US,0,0,2000
284596706,The Freelandia Project,Film & Video,Film & Video,USD,30/03/2017,19500,28/02/2017 20:42,1531,failed,48,US,263,1531,19500
284622213,Gumby Imagined: The Story of Art Clokey and His Creations,Publishing,Publishing,USD,04/08/2017,5000,14/07/2017 00:00,11150,successful,164,US,784,11150,5000
284677751,New Palm-sized computer puts your office on beast mode!,Hardware,Technology,USD,04/11/2017,500000,05/09/2017 16:16,830,failed,5,US,0,830,500000
284707316,Badass Bronson,Action,Film & Video,USD,27/02/2017,10000,13/01/2017 23:21,0,failed,0,US,0,0,10000
284776648,A TOUCH OF STARDUST,Film & Video,Film & Video,USD,18/09/2017,7000,20/07/2017 15:39,440,failed,4,US,0,440,7000
284803864,Pixie Dust: An Epic Fantasy Hardcover Graphic Novel,Comic Books,Comics,USD,03/11/2017,15000,26/09/2017 14:56,25037,successful,672,US,2333,25037,15000
284827571,Pumpkin Spice Love!,Accessories,Fashion,USD,22/09/2017,250,08/09/2017 22:30,362,successful,27,US,297,362,250
284875095,The Land of Strange Mirrors,Immersive,Theater,USD,21/10/2017,25000,14/10/2017 00:19,57,failed,4,US,1,57,25000
284876086,Display Case for Funko POP,Design,Design,USD,25/06/2017,10000,11/05/2017 23:54,147,failed,3,US,217,147,10000
284891744,ROV Camera Slider - Take better videos on your iPhone & DSLR,Product Design,Design,USD,22/11/2017,50000,17/10/2017 05:58,218319,successful,602,US,2488,218319,50000
284957944,Westboroughopoly,Tabletop Games,Games,USD,01/04/2017,3000,15/02/2017 17:23,331,failed,2,US,0,331,3000
285012062,Help Ice Barbers Shave Ice Get a Food Trailer!,Food Trucks,Food,USD,11/08/2017,8000,12/07/2017 00:31,8091,successful,41,US,598,8091,8000
285141742,LaborTV,Webseries,Film & Video,USD,19/10/2017,19000,26/08/2017 19:15,19,failed,1,US,19,19,19000
285169333,Hear Now - Festival of Contemporary Classical Music,Classical Music,Music,USD,11/01/2017,12000,13/11/2016 23:18,13595,successful,63,US,0,13595,12000
285217736,The Adventures of Scat Man an Animated Series,Film & Video,Film & Video,USD,02/09/2017,7000,24/07/2017 23:31,200,failed,1,US,0,200,7000
285217862,Are You Okay?,Apps,Technology,USD,16/08/2017,5000,17/07/2017 22:39,25,failed,1,US,0,25,5000
285221453,"Wendy Burch Steel and Redwood's new CD, Ambrosia!",Country & Folk,Music,USD,29/10/2017,10800,18/09/2017 16:42,2634,failed,41,US,100,2634,10800
285227482,"JAMIE TYNDALL ARTBOOKS - Covers, pinups and sketches",Comic Books,Comics,USD,16/11/2017,3000,17/10/2017 23:20,60269,successful,557,US,12731,60269,3000
285244419,Publishing Platform for Data-Driven Geopolitical Analysis,Web,Journalism,USD,13/07/2017,10000,18/06/2017 03:26,15,failed,2,US,14,15,10000
285318672,The Star on the Shore - A Call of Cthulhu RPG Module,Tabletop Games,Games,USD,01/02/2017,4000,02/01/2017 16:20,34633.01,successful,922,US,11990,34633.01,4000
285341965,Lyra Productions attempt #2,Video Games,Games,USD,02/08/2017,1700,03/06/2017 06:25,160,failed,5,US,70,160,1700
285734277,Red Raven Meadery,Drinks,Food,USD,12/09/2017,10000,14/07/2017 06:02,21,failed,2,US,0,21,10000
285809231,Goodnight Pun Pun Pin Set,Accessories,Fashion,USD,22/11/2017,300,23/10/2017 18:59,22,failed,2,US,0,22,300
285870086,Rebel Girl Chef Dog Cookies,Small Batch,Food,USD,26/07/2017,10000,27/05/2017 00:58,1410,failed,18,US,470,1410,10000
285908732,Malcolm Millennium; the time traveler performance band,Music,Music,USD,05/07/2017,587,05/06/2017 20:10,0,failed,0,US,0,0,587
285982931,Playground's Album Project,Pop,Music,USD,19/04/2017,10000,14/03/2017 14:00,10456,successful,159,US,4190,10456,10000
286049141,NEW ZODIAX Volume 1 NEW EDITION! by Joe St.Pierre,Graphic Novels,Comics,USD,12/10/2017,4900,12/09/2017 14:47,5690,successful,89,US,60,5690,4900
286050458,PineRides,Technology,Technology,USD,24/11/2017,30000,25/10/2017 01:29,10,failed,1,US,0,10,30000
286051487,Little Birdie Love - delightful clothing for little girls,Childrenswear,Fashion,USD,09/03/2017,30000,06/02/2017 22:57,11737,failed,108,US,3715,11737,30000
286280470,REIKEN USA: Tire Covers Worthy of Your Adventure,Product Design,Design,USD,21/08/2017,6000,01/08/2017 17:14,6217,successful,55,US,125,6217,6000
286343652,Death Sin Collection 1,Comics,Comics,USD,17/05/2017,2700,18/04/2017 14:35,3307,successful,106,US,1346,3307,2700
286399267,World-premiere children's opera: A Busy Bee,Kids,Music,USD,19/11/2017,50000,20/09/2017 16:21,53180,successful,69,US,60,53180,50000
286500110,The Living,Tabletop Games,Games,USD,01/11/2017,2200,14/09/2017 13:34,545,failed,27,US,76,545,2200
286612001,FIGMENT Artist-Designed Minigolf Course on Governors Island,Public Art,Art,USD,03/02/2017,25000,06/01/2017 02:25,25432,successful,106,US,500,25432,25000
286626729,Redd Hott Beatz Inc,Hip-Hop,Music,USD,12/11/2017,1000,13/10/2017 03:38,2,failed,1,US,2,2,1000
286722625,Renegade Butters,Small Batch,Food,USD,09/12/2017,3000,08/11/2017 16:37,7085,successful,135,US,375,7085,3000
286792392,Music as Medicine for Peace,World Music,Music,USD,18/03/2017,3900,24/01/2017 08:00,3900,successful,50,US,240,3900,3900
286794227,Amelia & Holly's Compassionate Canine Campaign: Part 1,Vegan,Food,USD,29/09/2017,5450,26/08/2017 07:01,2963,failed,68,US,1140,2963,5450
286810339,It's Live! App Development,Apps,Technology,USD,06/01/2017,120000,07/12/2016 23:15,0,failed,0,US,0,0,120000
286824844,Death's Nightmare,Video Games,Games,USD,13/11/2017,50000,13/10/2017 07:31,140,failed,6,US,35,140,50000
286978775,Modius Cafe - Spy-Fi Adventure Digital Comic 1st issue,Comics,Comics,USD,30/08/2017,100,31/07/2017 01:37,367.93,successful,19,US,202.93,367.93,100
286992658,Send Talya to Vienna for danceWEB 2017!,Dance,Dance,USD,07/05/2017,3500,07/04/2017 21:56,3900,successful,83,US,791,3900,3500
287036155,Butter Belly Penguin Enamel Pin Set 1,Accessories,Fashion,USD,10/10/2017,100,02/10/2017 09:46,136,successful,7,US,0,136,100
287151803,GAIA Playing Cards,Playing Cards,Games,USD,17/06/2017,12000,16/05/2017 00:02,18018,successful,385,US,850,18018,12000
287194336,Where's That Smell Coming From?,Children's Books,Publishing,USD,16/07/2017,5000,16/06/2017 15:45,90,failed,3,US,50,90,5000
287278362,12 ANGRY JURORS,Playing Cards,Games,USD,02/06/2017,15000,03/05/2017 01:25,285,failed,10,US,130,285,15000
287478093,"""Fujoshi Trapped in a Seme's Perfect Body 4"" Yaoi Gay Manga",Graphic Novels,Comics,USD,01/11/2017,15000,19/09/2017 20:59,16187,successful,381,US,6027,16187,15000
287495269,Inuyasha & Kagome,Product Design,Design,USD,10/11/2017,400,06/10/2017 20:21,400,successful,16,US,64,400,400
287674008,"Creating Innovative and Inspirational art, designs and film",Apparel,Fashion,USD,15/02/2017,10000,09/01/2017 20:21,0,failed,0,US,0,0,10000
287732581,Historic Recording of the Berlioz Requiem,Music,Music,USD,24/07/2017,1650,09/06/2017 20:26,640,failed,16,US,110,640,1650
288044191,Fab Vinyls,Blues,Music,USD,06/05/2017,8000,07/03/2017 11:14,96,failed,2,US,0,96,8000
288148088,FLATOUT AMERICA,Documentary,Film & Video,USD,15/02/2017,25000,19/01/2017 21:18,209,failed,4,US,112,209,25000
288292811,Stat Trackers: A GM accessory for 5E Dungeons and Dragons,Tabletop Games,Games,USD,28/08/2017,10000,26/07/2017 17:10,47926,successful,813,US,2638,47926,10000
288319936,Pretty Strong: All Your Favorite Climbing Chicks in One Film,Film & Video,Film & Video,USD,28/09/2017,50000,29/08/2017 15:24,79383,successful,1481,US,525,79383,50000
288401077,PURO: Smartphone sterilizer inspired by Apple,Product Design,Design,USD,28/11/2017,10000,17/10/2017 19:50,5786,failed,54,US,487,5786,10000
288478191,lives long lived,Webseries,Film & Video,USD,18/10/2017,10000,18/09/2017 22:16,0,failed,0,US,0,0,10000
288558602,Two sides too Every: Then the truth,Publishing,Publishing,USD,05/04/2017,2000,19/02/2017 19:22,15,failed,1,US,0,15,2000
288600200,The Out-House Dice Tower #All in 1,Tabletop Games,Games,USD,11/03/2017,100,04/03/2017 00:25,790,successful,14,US,0,790,100
288649179,"A Book Titled ""What Science has Wrong Circa 2018""",Academic,Publishing,USD,07/12/2017,100000,07/11/2017 02:06,5,failed,1,US,0,5,100000
288693161,Gummy Bear Pyramid Art Installation Burning Man 2017,Installations,Art,USD,19/08/2017,10000,20/06/2017 05:18,10205.22,successful,172,US,575,10205.22,10000
288779608,Fast Falling Hearts,Publishing,Publishing,USD,15/03/2017,1300,13/02/2017 04:45,1446,successful,17,US,35,1446,1300
288847878,The 19th Annual Animation Show of Shows Take 2,Animation,Film & Video,USD,05/08/2017,1000,15/07/2017 00:08,62473.23,successful,561,US,3698,62473.23,1000
288855354,The Never Ending Maze,Puzzles,Games,USD,19/10/2017,140,19/09/2017 14:35,1308,successful,105,US,30,1308,140
288865036,How The Grump F'd US! The ultimate President Trump Satire.,Film & Video,Film & Video,USD,13/07/2017,50000,13/06/2017 11:39,115,failed,2,US,25,115,50000
288955382,Bridge Across the Wall: The Language Archive,Immersive,Theater,USD,18/06/2017,6500,19/05/2017 02:00,6500,successful,29,US,0,6500,6500
288975089,PLAYOFFS 2017: AUDIENCE FAVORITES SHOWCASE,Theater,Theater,USD,10/10/2017,1500,25/09/2017 23:51,1505,successful,24,US,40,1505,1500
289018904,Eclipse Sisterhood: Freeblades Fantasy Miniatures,Tabletop Games,Games,USD,16/03/2017,9500,14/02/2017 19:26,21452,successful,170,US,5292,21452,9500
289200428,REAL: Álbum debut de Felisa,Latin,Music,USD,22/06/2017,5600,23/05/2017 07:01,10410,successful,209,US,6885,10410,5600
289337051,"Song Writer's,Lyricists,Creative Writers can sell their work",Music,Music,USD,12/08/2017,10000,18/07/2017 02:39,0,failed,0,US,0,0,10000
289372809,True Talks with Jasmin,Television,Film & Video,USD,11/02/2017,100000,07/01/2017 19:02,20,failed,1,US,0,20,100000
289375853,A Veteran's Story,Movie Theaters,Film & Video,USD,31/07/2017,370000,01/06/2017 02:08,20,failed,1,US,0,20,370000
289412603,PCT Trek,Journalism,Journalism,USD,25/03/2017,135000,23/02/2017 09:37,211,failed,3,US,0,211,135000
289451777,MicRig: Universal Video Grip Handle with Built-in Stereo Mic,Technology,Technology,USD,01/04/2017,20000,01/03/2017 17:32,121516.3,successful,1965,US,23615.2,121516.3,20000
289600931,CHEERLESS -- The Truth About the Dallas Cowboys Cheerleaders,Publishing,Publishing,USD,18/09/2017,50000,19/08/2017 04:00,137,failed,2,US,158,137,50000
289678191,Publishing a Book Of Works,Art,Art,USD,30/04/2017,500,31/03/2017 16:39,560,successful,10,US,325,560,500
289706421,Kawaii Cafe,Food,Food,USD,13/08/2017,5000,14/07/2017 17:25,0,failed,0,US,0,0,5000
289880555,Pium: Your Personal Aromatherapist,Product Design,Design,USD,01/09/2017,48000,15/07/2017 01:50,61312,successful,181,US,6412,61312,48000
289900542,Medieval Wooden Swords,Woodworking,Crafts,USD,01/06/2017,5000,18/04/2017 23:31,1,failed,1,US,525,1,5000
289955416,The Love Hump,Publishing,Publishing,USD,08/06/2017,10000,07/05/2017 20:42,0,failed,0,US,0,0,10000
289965202,The Bum with Baggage,Film & Video,Film & Video,USD,06/04/2017,10000,07/03/2017 14:29,5030,failed,25,US,25,5030,10000
289991292,Topanga Pin,Art,Art,USD,07/05/2017,350,12/04/2017 16:36,60,failed,7,US,58,60,350
290100456,Hero: Sandwich Evolved,Video Games,Games,USD,27/08/2017,16500,28/07/2017 05:47,2076,failed,14,US,630,2076,16500
290101173,Palouse Juice,Restaurants,Food,USD,17/10/2017,10000,18/08/2017 06:24,251,failed,6,US,200,251,10000
290133521,ITER: Get The Most Out Of Every Trip,Apps,Technology,USD,09/09/2017,50000,10/08/2017 16:57,0,failed,0,US,0,0,50000
290349081,Bad Decisions Expansion Set #1,Games,Games,USD,15/02/2017,4000,13/01/2017 18:00,1695,failed,41,US,466,1695,4000
290351018,Sin Pecado,Narrative Film,Film & Video,USD,12/12/2017,12000,12/11/2017 02:52,12071.87,successful,245,US,1042,12071.87,12000
290444393,Comicker Press: Season 2,Graphic Novels,Comics,USD,16/09/2017,27645,23/08/2017 20:07,21724.97,failed,172,US,5788,21724.97,27645
290486498,#NAME?,Apps,Technology,USD,05/10/2017,5000,28/09/2017 04:12,10,failed,1,US,0,10,5000
290540365,KINGS - A Short Film,Shorts,Film & Video,USD,16/09/2017,6000,17/08/2017 11:56,1225,failed,35,US,545,1225,6000
290624256,Prints and Pieces,Illustration,Art,USD,11/03/2017,1200,09/02/2017 00:04,1250,successful,19,US,320,1250,1200
290648396,NASH OPERATING SYSTEM,Software,Technology,USD,09/06/2017,50000,10/05/2017 00:38,21,failed,2,US,0,21,50000
290704532,DiamondBossChic: The Guide,Zines,Publishing,USD,17/01/2017,5000,15/12/2016 04:40,0,failed,0,US,0,0,5000
290723603,Blueshift: The Game of Galactic Conquest for 2-6 Players,Tabletop Games,Games,USD,07/07/2017,20000,07/06/2017 17:54,26232,successful,443,US,5674,26232,20000
290857915,"Zach cook (music, adventure, and activities)",Indie Rock,Music,USD,04/01/2017,2500,03/12/2016 23:04,10,failed,1,US,0,10,2500
290958692,Onion Maiden: Cooking Metal Punks,Vegan,Food,USD,12/02/2017,8000,13/01/2017 03:28,11147,successful,180,US,6818.66,11147,8000
290992626,DrYvr- A feature length horror/thriller film,Horror,Film & Video,USD,18/02/2017,250000,19/01/2017 18:12,5630,failed,16,US,0,5630,250000
291107540,MEN PLUS MONSTERS Vol.2 NSFW Print Comics! Gay Bara Erotica!,Webcomics,Comics,USD,06/05/2017,5000,06/04/2017 01:52,7066,successful,106,US,1436,7066,5000
291158280,Hideout Gear Tag - The Luggage Tag Redefined,Product Design,Design,USD,10/06/2017,15000,25/04/2017 09:02,18713,successful,319,US,7949,18713,15000
291252244,A Story of the End - Revere,Video Games,Games,USD,24/04/2017,8520,30/03/2017 19:55,2150,failed,151,US,878,2150,8520
291255556,Help Austin's Blue Starlite Drive-in MOVE + convert to 35MM,Spaces,Theater,USD,19/01/2017,15000,20/12/2016 16:57,15744,successful,249,US,2175,15744,15000
291265323,Magnetic Zen Gardens Website & Interactive Magnetic Displays,Sculpture,Art,USD,01/05/2017,2500,17/03/2017 10:14,448,failed,14,US,55,448,2500
291302403,Distant Frontiers Poster Map Set,Tabletop Games,Games,USD,13/08/2017,4000,07/08/2017 16:43,12107,successful,272,US,5549,12107,4000
291305950,Desolate Places: A Book About The Wilderness & The Heart,Nonfiction,Publishing,USD,01/04/2017,1000,01/03/2017 02:28,1390,successful,35,US,995,1390,1000
291386406,The f/D Book of Pinhole,Photobooks,Photography,USD,01/01/2017,7500,17/11/2016 14:25,10052,successful,209,US,3110,10052,7500
291452245,MADCAP: Screwball Cartoon Role-Play for Tabletop,Tabletop Games,Games,USD,07/07/2017,1465,01/06/2017 18:39,7032.66,successful,214,US,1200,7032.66,1465
291496014,Young Heart // Old Soul,Country & Folk,Music,USD,30/07/2017,20000,01/07/2017 18:19,3052,failed,38,US,1102,3052,20000
291554401,Gym Ball Deck of Playing Cards & Custom Deck Printing!,Playing Cards,Games,USD,18/08/2017,1000,08/08/2017 04:21,1340,successful,50,US,137,1340,1000
291639040,Heat Surround. Fire pit that brings warm air to your chair!,Hardware,Technology,USD,07/06/2017,50000,08/05/2017 21:18,60,failed,2,US,20,60,50000
291680631,Monster Chaser,Video Games,Games,USD,12/05/2017,7000,28/03/2017 18:40,6,failed,2,US,25,6,7000
291800748,"Premier Album ""Oh Sh!T""",Hip-Hop,Music,USD,23/09/2017,5000,24/08/2017 12:18,0,failed,0,US,0,0,5000
291823492,AVRA — A tangible virtual reality playroom,Digital Art,Art,USD,13/04/2017,5000,30/03/2017 19:03,6427,successful,107,US,1309,6427,5000
291897862,Cosplay/Steampunk clothing,Apparel,Fashion,USD,20/08/2017,5000,21/06/2017 00:29,30,failed,3,US,0,30,5000
292105671,It Can't Happen Here,Art,Art,USD,20/11/2017,3500,07/11/2017 20:52,458,failed,7,US,10,458,3500
292214950,Handmade Freshwater PEARL Jewelry to Fight Human Trafficking,Jewelry,Fashion,USD,19/05/2017,3000,18/04/2017 14:50,3190,successful,38,US,617,3190,3000
292239370,Ladder 29: Ladder climbing firefighters extinguishing cards.,Tabletop Games,Games,USD,12/04/2017,12000,15/03/2017 17:00,13724,successful,491,US,4134,13724,12000
292294204,"Maine Homestead, expanding and growing!",Small Batch,Food,USD,19/08/2017,30000,20/07/2017 02:51,1016,failed,15,US,70,1016,30000
292340701,"AmpTough: Your USB-C Cable 5x More Stronger, 40% Faster",Gadgets,Technology,USD,24/08/2017,6000,25/07/2017 18:13,1409,failed,37,US,14,1409,6000
